[23:10:42] JORNAIS=619 (+0) | PROCESSED=418 (+4) | OUTPUT=0 (+0) | CABECA=209 CORPO=209 | audit=missing
[23:11:13] JORNAIS=619 (+0) | PROCESSED=420 (+2) | OUTPUT=0 (+0) | CABECA=210 CORPO=210 | audit=missing
[23:11:43] JORNAIS=619 (+0) | PROCESSED=422 (+2) | OUTPUT=0 (+0) | CABECA=211 CORPO=211 | audit=missing
[23:12:13] JORNAIS=619 (+0) | PROCESSED=426 (+4) | OUTPUT=0 (+0) | CABECA=213 CORPO=213 | audit=missing
[23:12:43] JORNAIS=619 (+0) | PROCESSED=428 (+2) | OUTPUT=0 (+0) | CABECA=214 CORPO=214 | audit=missing
[23:13:13] JORNAIS=619 (+0) | PROCESSED=432 (+4) | OUTPUT=0 (+0) | CABECA=216 CORPO=216 | audit=missing
[23:13:43] JORNAIS=619 (+0) | PROCESSED=434 (+2) | OUTPUT=0 (+0) | CABECA=217 CORPO=217 | audit=missing
[23:14:13] JORNAIS=619 (+0) | PROCESSED=436 (+2) | OUTPUT=0 (+0) | CABECA=218 CORPO=218 | audit=missing
[23:14:43] JORNAIS=619 (+0) | PROCESSED=438 (+2) | OUTPUT=0 (+0) | CABECA=219 CORPO=219 | audit=missing
[23:15:13] JORNAIS=619 (+0) | PROCESSED=442 (+4) | OUTPUT=0 (+0) | CABECA=221 CORPO=221 | audit=missing
[23:15:43] JORNAIS=619 (+0) | PROCESSED=444 (+2) | OUTPUT=0 (+0) | CABECA=222 CORPO=222 | audit=missing
[23:16:13] JORNAIS=619 (+0) | PROCESSED=448 (+4) | OUTPUT=0 (+0) | CABECA=224 CORPO=224 | audit=missing
[23:16:43] JORNAIS=619 (+0) | PROCESSED=450 (+2) | OUTPUT=0 (+0) | CABECA=225 CORPO=225 | audit=missing
[23:17:14] JORNAIS=619 (+0) | PROCESSED=454 (+4) | OUTPUT=0 (+0) | CABECA=227 CORPO=227 | audit=missing
[23:17:44] JORNAIS=619 (+0) | PROCESSED=457 (+3) | OUTPUT=0 (+0) | CABECA=229 CORPO=228 | audit=missing
[23:18:14] JORNAIS=619 (+0) | PROCESSED=460 (+3) | OUTPUT=0 (+0) | CABECA=230 CORPO=230 | audit=missing
[23:18:44] JORNAIS=619 (+0) | PROCESSED=464 (+4) | OUTPUT=0 (+0) | CABECA=232 CORPO=232 | audit=missing
[23:19:14] JORNAIS=619 (+0) | PROCESSED=466 (+2) | OUTPUT=0 (+0) | CABECA=233 CORPO=233 | audit=missing
[23:19:44] JORNAIS=619 (+0) | PROCESSED=470 (+4) | OUTPUT=0 (+0) | CABECA=235 CORPO=235 | audit=missing
[23:20:14] JORNAIS=619 (+0) | PROCESSED=472 (+2) | OUTPUT=0 (+0) | CABECA=236 CORPO=236 | audit=missing
[23:20:44] JORNAIS=619 (+0) | PROCESSED=476 (+4) | OUTPUT=0 (+0) | CABECA=238 CORPO=238 | audit=missing
[23:21:14] JORNAIS=619 (+0) | PROCESSED=478 (+2) | OUTPUT=0 (+0) | CABECA=239 CORPO=239 | audit=missing
[23:21:45] JORNAIS=619 (+0) | PROCESSED=482 (+4) | OUTPUT=0 (+0) | CABECA=241 CORPO=241 | audit=missing
[23:22:15] JORNAIS=619 (+0) | PROCESSED=484 (+2) | OUTPUT=0 (+0) | CABECA=242 CORPO=242 | audit=missing
[23:22:45] JORNAIS=619 (+0) | PROCESSED=486 (+2) | OUTPUT=0 (+0) | CABECA=243 CORPO=243 | audit=missing
[23:23:15] JORNAIS=619 (+0) | PROCESSED=488 (+2) | OUTPUT=0 (+0) | CABECA=244 CORPO=244 | audit=missing
[23:23:45] JORNAIS=619 (+0) | PROCESSED=490 (+2) | OUTPUT=0 (+0) | CABECA=245 CORPO=245 | audit=missing
[23:24:15] JORNAIS=619 (+0) | PROCESSED=494 (+4) | OUTPUT=0 (+0) | CABECA=247 CORPO=247 | audit=missing
[23:24:45] JORNAIS=619 (+0) | PROCESSED=496 (+2) | OUTPUT=0 (+0) | CABECA=248 CORPO=248 | audit=missing
[23:25:15] JORNAIS=619 (+0) | PROCESSED=498 (+2) | OUTPUT=0 (+0) | CABECA=249 CORPO=249 | audit=missing
[23:25:45] JORNAIS=619 (+0) | PROCESSED=502 (+4) | OUTPUT=0 (+0) | CABECA=251 CORPO=251 | audit=missing
[23:26:15] JORNAIS=619 (+0) | PROCESSED=504 (+2) | OUTPUT=0 (+0) | CABECA=252 CORPO=252 | audit=missing
[23:26:45] JORNAIS=619 (+0) | PROCESSED=508 (+4) | OUTPUT=0 (+0) | CABECA=254 CORPO=254 | audit=missing
[23:27:16] JORNAIS=619 (+0) | PROCESSED=510 (+2) | OUTPUT=0 (+0) | CABECA=255 CORPO=255 | audit=missing
[23:27:46] JORNAIS=619 (+0) | PROCESSED=514 (+4) | OUTPUT=0 (+0) | CABECA=257 CORPO=257 | audit=missing
[23:28:16] JORNAIS=619 (+0) | PROCESSED=516 (+2) | OUTPUT=0 (+0) | CABECA=258 CORPO=258 | audit=missing
[23:28:46] JORNAIS=619 (+0) | PROCESSED=520 (+4) | OUTPUT=0 (+0) | CABECA=260 CORPO=260 | audit=missing
[23:29:16] JORNAIS=619 (+0) | PROCESSED=522 (+2) | OUTPUT=0 (+0) | CABECA=261 CORPO=261 | audit=missing
[23:29:46] JORNAIS=619 (+0) | PROCESSED=526 (+4) | OUTPUT=0 (+0) | CABECA=263 CORPO=263 | audit=missing
[23:30:16] JORNAIS=619 (+0) | PROCESSED=530 (+4) | OUTPUT=0 (+0) | CABECA=265 CORPO=265 | audit=missing
[23:30:46] JORNAIS=619 (+0) | PROCESSED=532 (+2) | OUTPUT=0 (+0) | CABECA=266 CORPO=266 | audit=missing
[23:31:16] JORNAIS=619 (+0) | PROCESSED=536 (+4) | OUTPUT=0 (+0) | CABECA=268 CORPO=268 | audit=missing
[23:31:47] JORNAIS=619 (+0) | PROCESSED=538 (+2) | OUTPUT=0 (+0) | CABECA=269 CORPO=269 | audit=missing
[23:32:17] JORNAIS=619 (+0) | PROCESSED=542 (+4) | OUTPUT=0 (+0) | CABECA=271 CORPO=271 | audit=missing
[23:32:47] JORNAIS=619 (+0) | PROCESSED=544 (+2) | OUTPUT=0 (+0) | CABECA=272 CORPO=272 | audit=missing
[23:33:17] JORNAIS=619 (+0) | PROCESSED=548 (+4) | OUTPUT=0 (+0) | CABECA=274 CORPO=274 | audit=missing
[23:33:47] JORNAIS=619 (+0) | PROCESSED=550 (+2) | OUTPUT=0 (+0) | CABECA=275 CORPO=275 | audit=missing
[23:34:17] JORNAIS=619 (+0) | PROCESSED=554 (+4) | OUTPUT=0 (+0) | CABECA=277 CORPO=277 | audit=missing
[23:34:47] JORNAIS=619 (+0) | PROCESSED=557 (+3) | OUTPUT=0 (+0) | CABECA=279 CORPO=278 | audit=missing
[23:35:17] JORNAIS=619 (+0) | PROCESSED=560 (+3) | OUTPUT=0 (+0) | CABECA=280 CORPO=280 | audit=missing
[23:35:47] JORNAIS=619 (+0) | PROCESSED=562 (+2) | OUTPUT=0 (+0) | CABECA=281 CORPO=281 | audit=missing
[23:36:18] JORNAIS=619 (+0) | PROCESSED=566 (+4) | OUTPUT=0 (+0) | CABECA=283 CORPO=283 | audit=missing
[23:36:48] JORNAIS=619 (+0) | PROCESSED=568 (+2) | OUTPUT=0 (+0) | CABECA=284 CORPO=284 | audit=missing
[23:37:18] JORNAIS=619 (+0) | PROCESSED=572 (+4) | OUTPUT=0 (+0) | CABECA=286 CORPO=286 | audit=missing
[23:37:48] JORNAIS=619 (+0) | PROCESSED=574 (+2) | OUTPUT=0 (+0) | CABECA=287 CORPO=287 | audit=missing
[23:38:18] JORNAIS=619 (+0) | PROCESSED=578 (+4) | OUTPUT=0 (+0) | CABECA=289 CORPO=289 | audit=missing
[23:38:48] JORNAIS=619 (+0) | PROCESSED=580 (+2) | OUTPUT=0 (+0) | CABECA=290 CORPO=290 | audit=missing
[23:39:18] JORNAIS=619 (+0) | PROCESSED=584 (+4) | OUTPUT=0 (+0) | CABECA=292 CORPO=292 | audit=missing
[23:39:48] JORNAIS=619 (+0) | PROCESSED=586 (+2) | OUTPUT=0 (+0) | CABECA=293 CORPO=293 | audit=missing
[23:40:18] JORNAIS=619 (+0) | PROCESSED=588 (+2) | OUTPUT=0 (+0) | CABECA=294 CORPO=294 | audit=missing
[23:40:49] JORNAIS=619 (+0) | PROCESSED=592 (+4) | OUTPUT=0 (+0) | CABECA=296 CORPO=296 | audit=missing
[23:41:19] JORNAIS=619 (+0) | PROCESSED=596 (+4) | OUTPUT=0 (+0) | CABECA=298 CORPO=298 | audit=missing
[23:41:49] JORNAIS=619 (+0) | PROCESSED=598 (+2) | OUTPUT=0 (+0) | CABECA=299 CORPO=299 | audit=missing
[23:42:19] JORNAIS=619 (+0) | PROCESSED=598 (+0) | OUTPUT=0 (+0) | CABECA=299 CORPO=299 | audit=missing
[23:42:49] JORNAIS=619 (+0) | PROCESSED=598 (+0) | OUTPUT=0 (+0) | CABECA=299 CORPO=299 | audit=missing
[23:43:19] JORNAIS=619 (+0) | PROCESSED=598 (+0) | OUTPUT=0 (+0) | CABECA=299 CORPO=299 | audit=missing
[23:43:49] JORNAIS=619 (+0) | PROCESSED=600 (+2) | OUTPUT=0 (+0) | CABECA=300 CORPO=300 | audit=missing
[23:44:19] JORNAIS=619 (+0) | PROCESSED=604 (+4) | OUTPUT=0 (+0) | CABECA=302 CORPO=302 | audit=missing
[23:44:49] JORNAIS=619 (+0) | PROCESSED=606 (+2) | OUTPUT=0 (+0) | CABECA=303 CORPO=303 | audit=missing
[23:45:20] JORNAIS=619 (+0) | PROCESSED=608 (+2) | OUTPUT=0 (+0) | CABECA=304 CORPO=304 | audit=missing
[23:45:50] JORNAIS=619 (+0) | PROCESSED=610 (+2) | OUTPUT=0 (+0) | CABECA=305 CORPO=305 | audit=missing
[23:46:20] JORNAIS=619 (+0) | PROCESSED=614 (+4) | OUTPUT=0 (+0) | CABECA=307 CORPO=307 | audit=missing
[23:46:50] JORNAIS=619 (+0) | PROCESSED=616 (+2) | OUTPUT=0 (+0) | CABECA=308 CORPO=308 | audit=missing
[23:47:20] JORNAIS=619 (+0) | PROCESSED=618 (+2) | OUTPUT=0 (+0) | CABECA=309 CORPO=309 | audit=missing
[23:47:50] JORNAIS=619 (+0) | PROCESSED=620 (+2) | OUTPUT=0 (+0) | CABECA=310 CORPO=310 | audit=missing
[23:48:20] JORNAIS=619 (+0) | PROCESSED=622 (+2) | OUTPUT=0 (+0) | CABECA=311 CORPO=311 | audit=missing
[23:48:50] JORNAIS=619 (+0) | PROCESSED=626 (+4) | OUTPUT=0 (+0) | CABECA=313 CORPO=313 | audit=missing
[23:49:20] JORNAIS=619 (+0) | PROCESSED=628 (+2) | OUTPUT=0 (+0) | CABECA=314 CORPO=314 | audit=missing
[23:49:51] JORNAIS=619 (+0) | PROCESSED=630 (+2) | OUTPUT=0 (+0) | CABECA=315 CORPO=315 | audit=missing
[23:50:21] JORNAIS=619 (+0) | PROCESSED=632 (+2) | OUTPUT=0 (+0) | CABECA=316 CORPO=316 | audit=missing
[23:50:51] JORNAIS=619 (+0) | PROCESSED=636 (+4) | OUTPUT=0 (+0) | CABECA=318 CORPO=318 | audit=missing
[23:51:21] JORNAIS=619 (+0) | PROCESSED=638 (+2) | OUTPUT=0 (+0) | CABECA=319 CORPO=319 | audit=missing
[23:51:51] JORNAIS=619 (+0) | PROCESSED=642 (+4) | OUTPUT=0 (+0) | CABECA=321 CORPO=321 | audit=missing
[23:52:21] JORNAIS=619 (+0) | PROCESSED=644 (+2) | OUTPUT=0 (+0) | CABECA=322 CORPO=322 | audit=missing
[23:52:51] JORNAIS=619 (+0) | PROCESSED=646 (+2) | OUTPUT=0 (+0) | CABECA=323 CORPO=323 | audit=missing
[23:53:21] JORNAIS=619 (+0) | PROCESSED=650 (+4) | OUTPUT=0 (+0) | CABECA=325 CORPO=325 | audit=missing
[23:53:51] JORNAIS=619 (+0) | PROCESSED=652 (+2) | OUTPUT=0 (+0) | CABECA=326 CORPO=326 | audit=missing
[23:54:22] JORNAIS=619 (+0) | PROCESSED=656 (+4) | OUTPUT=0 (+0) | CABECA=328 CORPO=328 | audit=missing
[23:54:52] JORNAIS=619 (+0) | PROCESSED=658 (+2) | OUTPUT=0 (+0) | CABECA=329 CORPO=329 | audit=missing
[23:55:22] JORNAIS=619 (+0) | PROCESSED=660 (+2) | OUTPUT=0 (+0) | CABECA=330 CORPO=330 | audit=missing
[23:55:52] JORNAIS=619 (+0) | PROCESSED=662 (+2) | OUTPUT=0 (+0) | CABECA=331 CORPO=331 | audit=missing
[23:56:22] JORNAIS=619 (+0) | PROCESSED=666 (+4) | OUTPUT=0 (+0) | CABECA=333 CORPO=333 | audit=missing
[23:56:52] JORNAIS=619 (+0) | PROCESSED=668 (+2) | OUTPUT=0 (+0) | CABECA=334 CORPO=334 | audit=missing
[23:57:22] JORNAIS=619 (+0) | PROCESSED=670 (+2) | OUTPUT=0 (+0) | CABECA=335 CORPO=335 | audit=missing
[23:57:52] JORNAIS=619 (+0) | PROCESSED=672 (+2) | OUTPUT=0 (+0) | CABECA=336 CORPO=336 | audit=missing
[23:58:23] JORNAIS=619 (+0) | PROCESSED=674 (+2) | OUTPUT=0 (+0) | CABECA=337 CORPO=337 | audit=missing
[23:58:53] JORNAIS=619 (+0) | PROCESSED=676 (+2) | OUTPUT=0 (+0) | CABECA=338 CORPO=338 | audit=missing
[23:59:23] JORNAIS=619 (+0) | PROCESSED=680 (+4) | OUTPUT=0 (+0) | CABECA=340 CORPO=340 | audit=missing
[23:59:53] JORNAIS=619 (+0) | PROCESSED=682 (+2) | OUTPUT=0 (+0) | CABECA=341 CORPO=341 | audit=missing
[00:00:23] JORNAIS=619 (+0) | PROCESSED=684 (+2) | OUTPUT=0 (+0) | CABECA=342 CORPO=342 | audit=missing
[00:00:53] JORNAIS=619 (+0) | PROCESSED=686 (+2) | OUTPUT=0 (+0) | CABECA=343 CORPO=343 | audit=missing
[00:01:23] JORNAIS=619 (+0) | PROCESSED=688 (+2) | OUTPUT=0 (+0) | CABECA=344 CORPO=344 | audit=missing
[00:01:53] JORNAIS=619 (+0) | PROCESSED=690 (+2) | OUTPUT=0 (+0) | CABECA=345 CORPO=345 | audit=missing
[00:02:23] JORNAIS=619 (+0) | PROCESSED=692 (+2) | OUTPUT=0 (+0) | CABECA=346 CORPO=346 | audit=missing
[00:02:54] JORNAIS=619 (+0) | PROCESSED=696 (+4) | OUTPUT=0 (+0) | CABECA=348 CORPO=348 | audit=missing
[00:03:24] JORNAIS=619 (+0) | PROCESSED=698 (+2) | OUTPUT=0 (+0) | CABECA=349 CORPO=349 | audit=missing
[00:03:54] JORNAIS=619 (+0) | PROCESSED=702 (+4) | OUTPUT=0 (+0) | CABECA=351 CORPO=351 | audit=missing
[00:04:24] JORNAIS=619 (+0) | PROCESSED=704 (+2) | OUTPUT=0 (+0) | CABECA=352 CORPO=352 | audit=missing
[00:04:54] JORNAIS=619 (+0) | PROCESSED=706 (+2) | OUTPUT=0 (+0) | CABECA=353 CORPO=353 | audit=missing
[00:05:24] JORNAIS=619 (+0) | PROCESSED=708 (+2) | OUTPUT=0 (+0) | CABECA=354 CORPO=354 | audit=missing
[00:05:54] JORNAIS=619 (+0) | PROCESSED=712 (+4) | OUTPUT=0 (+0) | CABECA=356 CORPO=356 | audit=missing
[00:06:24] JORNAIS=619 (+0) | PROCESSED=714 (+2) | OUTPUT=0 (+0) | CABECA=357 CORPO=357 | audit=missing
[00:06:55] JORNAIS=619 (+0) | PROCESSED=716 (+2) | OUTPUT=0 (+0) | CABECA=358 CORPO=358 | audit=missing
[00:07:25] JORNAIS=619 (+0) | PROCESSED=718 (+2) | OUTPUT=0 (+0) | CABECA=359 CORPO=359 | audit=missing
[00:07:55] JORNAIS=619 (+0) | PROCESSED=720 (+2) | OUTPUT=0 (+0) | CABECA=360 CORPO=360 | audit=missing
[00:08:25] JORNAIS=619 (+0) | PROCESSED=724 (+4) | OUTPUT=0 (+0) | CABECA=362 CORPO=362 | audit=missing
[00:08:55] JORNAIS=619 (+0) | PROCESSED=726 (+2) | OUTPUT=0 (+0) | CABECA=363 CORPO=363 | audit=missing
[00:09:25] JORNAIS=619 (+0) | PROCESSED=730 (+4) | OUTPUT=0 (+0) | CABECA=365 CORPO=365 | audit=missing
[00:09:55] JORNAIS=619 (+0) | PROCESSED=732 (+2) | OUTPUT=0 (+0) | CABECA=366 CORPO=366 | audit=missing
[00:10:25] JORNAIS=619 (+0) | PROCESSED=736 (+4) | OUTPUT=0 (+0) | CABECA=368 CORPO=368 | audit=missing
[00:10:55] JORNAIS=619 (+0) | PROCESSED=738 (+2) | OUTPUT=0 (+0) | CABECA=369 CORPO=369 | audit=missing
[00:11:26] JORNAIS=619 (+0) | PROCESSED=740 (+2) | OUTPUT=0 (+0) | CABECA=370 CORPO=370 | audit=missing
[00:11:56] JORNAIS=619 (+0) | PROCESSED=744 (+4) | OUTPUT=0 (+0) | CABECA=372 CORPO=372 | audit=missing
[00:12:26] JORNAIS=619 (+0) | PROCESSED=746 (+2) | OUTPUT=0 (+0) | CABECA=373 CORPO=373 | audit=missing
[00:12:56] JORNAIS=619 (+0) | PROCESSED=750 (+4) | OUTPUT=0 (+0) | CABECA=375 CORPO=375 | audit=missing
[00:13:26] JORNAIS=619 (+0) | PROCESSED=752 (+2) | OUTPUT=0 (+0) | CABECA=376 CORPO=376 | audit=missing
[00:13:56] JORNAIS=619 (+0) | PROCESSED=756 (+4) | OUTPUT=0 (+0) | CABECA=378 CORPO=378 | audit=missing
[00:14:26] JORNAIS=619 (+0) | PROCESSED=760 (+4) | OUTPUT=0 (+0) | CABECA=380 CORPO=380 | audit=missing
[00:14:56] JORNAIS=619 (+0) | PROCESSED=764 (+4) | OUTPUT=0 (+0) | CABECA=382 CORPO=382 | audit=missing
[00:15:26] JORNAIS=619 (+0) | PROCESSED=768 (+4) | OUTPUT=0 (+0) | CABECA=384 CORPO=384 | audit=missing
[00:15:57] JORNAIS=619 (+0) | PROCESSED=770 (+2) | OUTPUT=0 (+0) | CABECA=385 CORPO=385 | audit=missing
[00:16:27] JORNAIS=619 (+0) | PROCESSED=774 (+4) | OUTPUT=0 (+0) | CABECA=387 CORPO=387 | audit=missing
[00:16:57] JORNAIS=619 (+0) | PROCESSED=776 (+2) | OUTPUT=0 (+0) | CABECA=388 CORPO=388 | audit=missing
[00:17:27] JORNAIS=619 (+0) | PROCESSED=780 (+4) | OUTPUT=0 (+0) | CABECA=390 CORPO=390 | audit=missing
[00:17:57] JORNAIS=619 (+0) | PROCESSED=784 (+4) | OUTPUT=0 (+0) | CABECA=392 CORPO=392 | audit=missing
[00:18:27] JORNAIS=619 (+0) | PROCESSED=788 (+4) | OUTPUT=0 (+0) | CABECA=394 CORPO=394 | audit=missing
[00:18:57] JORNAIS=619 (+0) | PROCESSED=790 (+2) | OUTPUT=0 (+0) | CABECA=395 CORPO=395 | audit=missing
[00:19:27] JORNAIS=619 (+0) | PROCESSED=794 (+4) | OUTPUT=0 (+0) | CABECA=397 CORPO=397 | audit=missing
[00:19:58] JORNAIS=619 (+0) | PROCESSED=796 (+2) | OUTPUT=0 (+0) | CABECA=398 CORPO=398 | audit=missing
[00:20:28] JORNAIS=619 (+0) | PROCESSED=800 (+4) | OUTPUT=0 (+0) | CABECA=400 CORPO=400 | audit=missing
[00:20:58] JORNAIS=619 (+0) | PROCESSED=802 (+2) | OUTPUT=0 (+0) | CABECA=401 CORPO=401 | audit=missing
[00:21:28] JORNAIS=619 (+0) | PROCESSED=804 (+2) | OUTPUT=0 (+0) | CABECA=402 CORPO=402 | audit=missing
[00:21:58] JORNAIS=619 (+0) | PROCESSED=808 (+4) | OUTPUT=0 (+0) | CABECA=404 CORPO=404 | audit=missing
[00:22:28] JORNAIS=619 (+0) | PROCESSED=810 (+2) | OUTPUT=0 (+0) | CABECA=405 CORPO=405 | audit=missing
[00:22:58] JORNAIS=619 (+0) | PROCESSED=812 (+2) | OUTPUT=0 (+0) | CABECA=406 CORPO=406 | audit=missing
[00:23:28] JORNAIS=619 (+0) | PROCESSED=815 (+3) | OUTPUT=0 (+0) | CABECA=408 CORPO=407 | audit=missing
[00:23:58] JORNAIS=619 (+0) | PROCESSED=818 (+3) | OUTPUT=0 (+0) | CABECA=409 CORPO=409 | audit=missing
[00:24:29] JORNAIS=619 (+0) | PROCESSED=822 (+4) | OUTPUT=0 (+0) | CABECA=411 CORPO=411 | audit=missing
[00:24:59] JORNAIS=619 (+0) | PROCESSED=826 (+4) | OUTPUT=0 (+0) | CABECA=413 CORPO=413 | audit=missing
[00:25:29] JORNAIS=619 (+0) | PROCESSED=828 (+2) | OUTPUT=0 (+0) | CABECA=414 CORPO=414 | audit=missing
[00:25:59] JORNAIS=619 (+0) | PROCESSED=830 (+2) | OUTPUT=0 (+0) | CABECA=415 CORPO=415 | audit=missing
[00:26:29] JORNAIS=619 (+0) | PROCESSED=834 (+4) | OUTPUT=0 (+0) | CABECA=417 CORPO=417 | audit=missing
[00:26:59] JORNAIS=619 (+0) | PROCESSED=836 (+2) | OUTPUT=0 (+0) | CABECA=418 CORPO=418 | audit=missing
[00:27:29] JORNAIS=619 (+0) | PROCESSED=840 (+4) | OUTPUT=0 (+0) | CABECA=420 CORPO=420 | audit=missing
[00:27:59] JORNAIS=619 (+0) | PROCESSED=842 (+2) | OUTPUT=0 (+0) | CABECA=421 CORPO=421 | audit=missing
[00:28:29] JORNAIS=619 (+0) | PROCESSED=844 (+2) | OUTPUT=0 (+0) | CABECA=422 CORPO=422 | audit=missing
[00:29:00] JORNAIS=619 (+0) | PROCESSED=848 (+4) | OUTPUT=0 (+0) | CABECA=424 CORPO=424 | audit=missing
[00:29:30] JORNAIS=619 (+0) | PROCESSED=852 (+4) | OUTPUT=0 (+0) | CABECA=426 CORPO=426 | audit=missing
[00:30:00] JORNAIS=619 (+0) | PROCESSED=854 (+2) | OUTPUT=0 (+0) | CABECA=427 CORPO=427 | audit=missing
[00:30:30] JORNAIS=619 (+0) | PROCESSED=856 (+2) | OUTPUT=0 (+0) | CABECA=428 CORPO=428 | audit=missing
[00:31:00] JORNAIS=619 (+0) | PROCESSED=859 (+3) | OUTPUT=0 (+0) | CABECA=430 CORPO=429 | audit=missing
[00:31:30] JORNAIS=619 (+0) | PROCESSED=862 (+3) | OUTPUT=0 (+0) | CABECA=431 CORPO=431 | audit=missing
[00:32:00] JORNAIS=619 (+0) | PROCESSED=864 (+2) | OUTPUT=0 (+0) | CABECA=432 CORPO=432 | audit=missing
[00:32:30] JORNAIS=619 (+0) | PROCESSED=866 (+2) | OUTPUT=0 (+0) | CABECA=433 CORPO=433 | audit=missing
[00:33:01] JORNAIS=619 (+0) | PROCESSED=868 (+2) | OUTPUT=0 (+0) | CABECA=434 CORPO=434 | audit=missing
[00:33:31] JORNAIS=619 (+0) | PROCESSED=872 (+4) | OUTPUT=0 (+0) | CABECA=436 CORPO=436 | audit=missing
[00:34:01] JORNAIS=619 (+0) | PROCESSED=876 (+4) | OUTPUT=0 (+0) | CABECA=438 CORPO=438 | audit=missing
[00:34:31] JORNAIS=619 (+0) | PROCESSED=878 (+2) | OUTPUT=0 (+0) | CABECA=439 CORPO=439 | audit=missing
[00:35:01] JORNAIS=619 (+0) | PROCESSED=882 (+4) | OUTPUT=0 (+0) | CABECA=441 CORPO=441 | audit=missing
[00:35:31] JORNAIS=619 (+0) | PROCESSED=884 (+2) | OUTPUT=0 (+0) | CABECA=442 CORPO=442 | audit=missing
[00:36:01] JORNAIS=619 (+0) | PROCESSED=888 (+4) | OUTPUT=0 (+0) | CABECA=444 CORPO=444 | audit=missing
[00:36:31] JORNAIS=619 (+0) | PROCESSED=890 (+2) | OUTPUT=0 (+0) | CABECA=445 CORPO=445 | audit=missing
[00:37:02] JORNAIS=619 (+0) | PROCESSED=892 (+2) | OUTPUT=0 (+0) | CABECA=446 CORPO=446 | audit=missing
[00:37:32] JORNAIS=619 (+0) | PROCESSED=896 (+4) | OUTPUT=0 (+0) | CABECA=448 CORPO=448 | audit=missing
[00:38:02] JORNAIS=619 (+0) | PROCESSED=898 (+2) | OUTPUT=0 (+0) | CABECA=449 CORPO=449 | audit=missing
[00:38:32] JORNAIS=619 (+0) | PROCESSED=902 (+4) | OUTPUT=0 (+0) | CABECA=451 CORPO=451 | audit=missing
[00:39:02] JORNAIS=619 (+0) | PROCESSED=906 (+4) | OUTPUT=0 (+0) | CABECA=453 CORPO=453 | audit=missing
[00:39:32] JORNAIS=619 (+0) | PROCESSED=908 (+2) | OUTPUT=0 (+0) | CABECA=454 CORPO=454 | audit=missing
[00:40:02] JORNAIS=619 (+0) | PROCESSED=912 (+4) | OUTPUT=0 (+0) | CABECA=456 CORPO=456 | audit=missing
[00:40:32] JORNAIS=619 (+0) | PROCESSED=914 (+2) | OUTPUT=0 (+0) | CABECA=457 CORPO=457 | audit=missing
[00:41:03] JORNAIS=619 (+0) | PROCESSED=916 (+2) | OUTPUT=0 (+0) | CABECA=458 CORPO=458 | audit=missing
[00:41:33] JORNAIS=619 (+0) | PROCESSED=920 (+4) | OUTPUT=0 (+0) | CABECA=460 CORPO=460 | audit=missing
[00:42:03] JORNAIS=619 (+0) | PROCESSED=922 (+2) | OUTPUT=0 (+0) | CABECA=461 CORPO=461 | audit=missing
[00:42:33] JORNAIS=619 (+0) | PROCESSED=926 (+4) | OUTPUT=0 (+0) | CABECA=463 CORPO=463 | audit=missing
[00:43:03] JORNAIS=619 (+0) | PROCESSED=928 (+2) | OUTPUT=0 (+0) | CABECA=464 CORPO=464 | audit=missing
[00:43:33] JORNAIS=619 (+0) | PROCESSED=930 (+2) | OUTPUT=0 (+0) | CABECA=465 CORPO=465 | audit=missing
[00:44:03] JORNAIS=619 (+0) | PROCESSED=933 (+3) | OUTPUT=0 (+0) | CABECA=467 CORPO=466 | audit=missing
[00:44:33] JORNAIS=619 (+0) | PROCESSED=936 (+3) | OUTPUT=0 (+0) | CABECA=468 CORPO=468 | audit=missing
[00:45:04] JORNAIS=619 (+0) | PROCESSED=938 (+2) | OUTPUT=0 (+0) | CABECA=469 CORPO=469 | audit=missing
[00:45:34] JORNAIS=619 (+0) | PROCESSED=940 (+2) | OUTPUT=0 (+0) | CABECA=470 CORPO=470 | audit=missing
[00:46:04] JORNAIS=619 (+0) | PROCESSED=944 (+4) | OUTPUT=0 (+0) | CABECA=472 CORPO=472 | audit=missing
[00:46:34] JORNAIS=619 (+0) | PROCESSED=948 (+4) | OUTPUT=0 (+0) | CABECA=474 CORPO=474 | audit=missing
[00:47:04] JORNAIS=619 (+0) | PROCESSED=950 (+2) | OUTPUT=0 (+0) | CABECA=475 CORPO=475 | audit=missing
[00:47:34] JORNAIS=619 (+0) | PROCESSED=954 (+4) | OUTPUT=0 (+0) | CABECA=477 CORPO=477 | audit=missing
[00:48:04] JORNAIS=619 (+0) | PROCESSED=958 (+4) | OUTPUT=0 (+0) | CABECA=479 CORPO=479 | audit=missing
[00:48:34] JORNAIS=619 (+0) | PROCESSED=960 (+2) | OUTPUT=0 (+0) | CABECA=480 CORPO=480 | audit=missing
[00:49:05] JORNAIS=619 (+0) | PROCESSED=962 (+2) | OUTPUT=0 (+0) | CABECA=481 CORPO=481 | audit=missing
[00:49:35] JORNAIS=619 (+0) | PROCESSED=966 (+4) | OUTPUT=0 (+0) | CABECA=483 CORPO=483 | audit=missing
[00:50:05] JORNAIS=619 (+0) | PROCESSED=970 (+4) | OUTPUT=0 (+0) | CABECA=485 CORPO=485 | audit=missing
[00:50:35] JORNAIS=619 (+0) | PROCESSED=972 (+2) | OUTPUT=0 (+0) | CABECA=486 CORPO=486 | audit=missing
