arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_09_02_2026_B10_REMUNERACAO_PM_CURSO_FORMACAO_CORPO.mp3,CORPO,OK,61.8,Uma,subsídios.,,,-27.8,-68.0,0,0,ok
BOLETIM_RADIO_TJRN_09_02_2026_B1_TJRN_BALANCO_ACOES_EXECUTADAS_CORPO.mp3,CORPO,OK,61.81,e,processual?,,,-120.0,-90.3,0,0,ok
BOLETIM_RADIO_TJRN_09_02_2026_B2_MPRN_COMBATE_POLUICAO_SONORA__CORPO.mp3,CORPO,OK,49.39,A,"Entretanto,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-22.9,-41.7,0,0,ok
BOLETIM_RADIO_TJRN_09_02_2026_B3_REGULARIZACAO_CUSTAS_JUDICIAIS_CORPO.mp3,CORPO,OK,34.93,O,telefone.,,,-120.0,-26.6,0,0,ok
BOLETIM_RADIO_TJRN_10_02_2026_B1_TJRN_CONDENA_MUNICIPIO_ALUGUEIS_ATRASADOS__CORPO.mp3,CORPO,OK,41.49,De,mil.,,,-22.6,-46.0,0,0,ok
BOLETIM_RADIO_TJRN_10_02_2026_B2_TJRN_RISCO_DESABAMENTO_MURO_NATAL_CORPO.mp3,CORPO,OK,34.62,A,"extrajudicial,","CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-32.8,-39.2,0,0,ok
BOLETIM_RADIO_TJRN_10_02_2026_B6_TJRN_ORIENTA_PARTICIPACAO_CRIANCAS__CORPO.mp3,CORPO,OK,45.08,Publicou,permitida.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_10_02_2026_B7_TJRN_ALERTA_SOBRE_SMS_FALSO_CORPO.mp3,CORPO,OK,39.96,alerta,real.,,,-23.6,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_11_02_2026_B10_TRTRN_CONCLUI_EXPEDICAO_PRECATORIOS__CORPO.mp3,CORPO,OK,53.71,O,de...,,,-120.0,-36.1,0,0,ok
BOLETIM_RADIO_TJRN_11_02_2026_B7_TJRN_DEFINIDAS_REGRAS_AREIA_BRANCA__CORPO.mp3,CORPO,OK,43.74,A,anos,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-33.8,0,0,ok
BOLETIM_RADIO_TJRN_11_02_2026_B8_MPRN_CRIACAO_PROTOCOLO_UNIDADES_SOCIOEDUCATIVAS_CORPO.mp3,CORPO,CORTADO,52.29,O,pedagógico.,"energia de fala na borda final (-18.6 dBFS, piso -30.9); inicia com conectivo isolado: 'O'",,-54.6,-18.6,0,0,ok
BOLETIM_RADIO_TJRN_11_02_2026_B9_ALRN_GOVERNADORA_LEITURA_ANUAL__CORPO.mp3,CORPO,OK,32.18,A,anos.,,,-120.0,-34.2,0,0,ok
BOLETIM_RADIO_TJRN_12_02_2026_B2_TJRN_CAMARAS_PRODUTIVIDADE_CORPO.mp3,CORPO,OK,67.64,produtividade,Almeida.,,,-25.7,-23.4,0,0,ok
BOLETIM_RADIO_TJRN_12_02_2026_B3_TJRN_PLANO_SAUDE_TRATAMENTO_CRIANCA__CORPO.mp3,CORPO,OK,50.72,A,jugador.,,,-120.0,-35.7,0,0,ok
BOLETIM_RADIO_TJRN_12_02_2026_B4_TJRN_PLANO_COMPROVAR_MENSALIDADE_CORPO.mp3,CORPO,OK,50.72,A,contratados.,,,-120.0,-35.8,0,0,ok
BOLETIM_RADIO_TJRN_12_02_2026_B5_TJRN_DECISAO_DEFINE_INCIDENCIA_JUROS__CORPO.mp3,CORPO,OK,65.69,preserva,legais.,,,-24.8,-34.8,0,0,ok
BOLETIM_RADIO_TJRN_13_02_2026_B1_TJRN_CARRO_DEFEITO_APOS_COMPRA__CORPO.mp3,CORPO,OK,70.76,14.,recu...,,,-28.3,-23.9,0,0,ok
BOLETIM_RADIO_TJRN_13_02_2026_B3_TJRN_CEARA_MIRIM_SUSPENDE_EXPEDIENTE__CORPO.mp3,CORPO,OK,19.22,Com,justiça.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_13_02_2026_B7_CONTRATO_VERBAL_IMOVEL_CORPO.mp3,CORPO,OK,42.07,É,sentença.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_13_02_2026_B9_TJRN_REGRAS_PARTICIPACAO_CRIANCAS__CORPO.mp3,CORPO,OK,53.71,A,participação,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-23.0,-46.9,0,0,ok
BOLETIM_RADIO_TJRN_19_02_2026_B10_INDENIZACAO_CANCELAMENTO_VOO_CORPO.mp3,CORPO,OK,91.77,estará,voo.,,,-73.4,-35.3,0,0,ok
BOLETIM_RADIO_TJRN_19_02_2026_B5_JURI_POPULAR_TENTATIVA_HOMICIDIO_CORPO.mp3,CORPO,OK,49.48,A,região.,,,-120.0,-36.5,0,0,ok
BOLETIM_RADIO_TJRN_19_02_2026_B6_REATIVACAO_CONTA_MOTORISTA_CORPO.mp3,CORPO,OK,68.63,O,bloqueio,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-35.2,0,0,ok
