arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_15_04_2026_B5_TJRN_SELECAO_ESTAGIO_PAU_FERROS__CORPO.mp3,CORPO,OK,35.44,não,170.,,,-26.2,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_15_04_2026_B8_DPERN_INSCRICAO_CANDIDATO_PM_CORPO.mp3,CORPO,OK,22.86,A,desfavorável.,,,-120.0,-55.5,0,0,ok
BOLETIM_RADIO_TJRN_16_04_2026_B10_OABRN_PADRONIZACAO_PROCESSOS__CORPO.mp3,CORPO,OK,21.03,O,país.,,,-29.7,-65.7,0,0,ok
BOLETIM_RADIO_TJRN_16_04_2026_B2_TJRN_ACUSADO_VARIOS_DELITOS_GOIANINHA__CORPO.mp3,CORPO,OK,59.62,Vará,apontada...,,,-29.9,-41.1,0,0,ok
BOLETIM_RADIO_TJRN_16_04_2026_B7_MPRN_VERBAS_PECUNIARIAS__CORPO.mp3,CORPO,OK,41.06,O,justiça,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-120.0,-37.8,0,0,ok
BOLETIM_RADIO_TJRN_16_04_2026_B9_TJRN_ACAO_INTEGRADA_EMISSAO_DOCUMENTOS__CORPO.mp3,CORPO,OK,16.26,A,ato...,,,-120.0,-26.2,0,0,ok
BOLETIM_RADIO_TJRN_17_04_2026_B2_TJRN_RECONHECE_COMPETENCIA_IELMO_MARINHO_TAXA__CORPO.mp3,CORPO,OK,41.17,enxalados,taxa,"CORPO sem pontuação final (fraco, isolado — checar manualmente)",,-24.0,-23.0,0,0,ok
BOLETIM_RADIO_TJRN_17_04_2026_B5_TRTRN_PROJETO_ACESSIBILIDADE_ATITUDINAL__CORPO.mp3,CORPO,OK,33.67,deu,treinamento.,,,-23.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_17_04_2026_B6_MPRN_JURI_CONDENACAO_HOMEM_MORTE_CORPO.mp3,CORPO,OK,56.56,O,pistola.,,,-120.0,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_17_04_2026_B8_CONDENACAO_PAGAMENTO_FUNCARTE_CORPO.mp3,CORPO,CORTADO,53.09,pública,a...,"energia de fala na borda inicial (-24.0 dBFS, piso -36.8); termina com conectivo isolado: 'a...'",,-24.0,-51.1,0,0,ok
