arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_11_03_2026_B3_TJRN_ACUSADO_MATAR_PREFEITO_ (1)_CABECA.mp3,CABECA,OK,11.57,Vando,Campestre.,,,-66.8,-61.7,0,0,ok
BOLETIM_RADIO_TJRN_11_03_2026_B6_TRERN_82_ATENDIMENTOS__CABECA.mp3,CABECA,OK,9.29,A,Nova.,,,-120.0,-65.7,0,0,ok
BOLETIM_RADIO_TJRN_12_03_2026_B1_TJRN_MANTIDA_LEGALIDADE_NOMEACOES__CABECA.mp3,CABECA,OK,7.65,A,endemias.,,,-80.8,-56.3,0,0,ok
BOLETIM_RADIO_TJRN_12_03_2026_B5_TJRN_COMITE_GESTOR_PENAS_PECUNIARIAS__CABECA.mp3,CABECA,CORTADO,2.32,Penas,Natal.,CABEÇA muito curta (2.3s) — provável corte no início da manchete,,-64.7,-65.7,0,0,ok
BOLETIM_RADIO_TJRN_12_03_2026_B7_TJRN_EDITAL_PROJETOS_SOCIAIS__CABECA.mp3,CABECA,OK,12.55,O,-2026.,,,-44.7,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_12_03_2026_B8_TJRN_VARA_ANGICOS_EDITAL__CABECA.mp3,CABECA,OK,7.29,A,direito.,,,-57.2,-57.1,0,0,ok
BOLETIM_RADIO_TJRN_13_03_2026_B2_TJRN_DETERMINA_SUSPENSAO_COBRANCA__CABECA.mp3,CABECA,OK,15.17,A,município.,,,-41.2,-71.2,0,0,ok
BOLETIM_RADIO_TJRN_13_03_2026_B4_TJRN_HOMEM_CONDENADO_VIOLENCIA_PSICOLOGICA__CABECA.mp3,CABECA,OK,14.25,O,-companheira.,,,-48.4,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_13_03_2026_B7_CNJ_REDES_ATENDIMENTOS_DENUNCIA__CABECA.mp3,CABECA,OK,12.57,O,familiar,,,-84.3,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_13_03_2026_B8_PALESTRA_SAUDE_FEMININA_CABECA.mp3,CABECA,OK,11.59,O,Potiguar.,,,-65.2,-68.0,0,0,ok
BOLETIM_RADIO_TJRN_16_03_2026_B3_TJRN_EMPRESA_TELEFONIA_CONDENADA_CABECA.mp3,CABECA,OK,12.26,Uma,contrato.,,,-80.8,-120.0,0,0,ok
BOLETIM_RADIO_TJRN_16_03_2026_B4_TJRN_ENTREGA_TV_DEMORA_CABECA.mp3,CABECA,OK,7.41,A,Mossoró.,,,-120.0,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_16_03_2026_B7_TJRN_PROCON_ACAO_CONJUNTA_CABECA.mp3,CABECA,OK,11.56,Tribunal,mulher.,,,-45.6,-63.9,0,0,ok
