arquivo,tipo,classificacao,duracao_s,primeira_palavra,ultima_palavra,motivo,erro,energia_borda_ini_db,energia_borda_fim_db,ffmpeg_sil_inicio_ms,ffmpeg_sil_fim_ms,ffmpeg_status
BOLETIM_RADIO_TJRN_26_05_2026_B7_TJRN_CGJ_MODERNIZACAO_AREA_CRIMINAL__CABECA.mp3,CABECA,OK,6.26,CGJ,tecnológicas.,,,-120.0,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B8_TJRN_PLENO_DEFINE_LISTA_TRIPLICE__CABECA.mp3,CABECA,OK,5.9,Pleno,TRRN.,,,-120.0,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_05_2026_B9_MPRN_RECOMENDACAO_ESTRUTURACAO_CONSELHO_CABECA.mp3,CABECA,POSSIVEL_ALUCINACAO_WHISPER,6.81,MPRN,Amarante.,texto bate com padrão de alucinação: 'MPRN recomenda a estruturação de conselho para pessoas com deficiência em São Go',,,,,,
BOLETIM_RADIO_TJRN_26_06_2026_B10_DPERN_QUILOMBOLAS_SAO_TOME_CABECA.mp3,CABECA,OK,7.35,Quilombolas,direitos.,,,-41.1,-23.5,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B1_TJRN_COMARCA_MARTINS_EDITAL_PENAS_PECUNIARIAS__CABECA.mp3,CABECA,OK,7.84,O,Pecuniárias.,,,-74.7,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B2_TJRN_CONDENA_FRANQUIA_ODONTOLOGICA_NJUD_1931_CABECA.mp3,CABECA,OK,8.02,Justiça,Natal.,,,-51.1,-32.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B3_TJRN_LOCACAO_IMOVEL_PRECARIA_NJUD_1931_CABECA.mp3,CABECA,OK,7.63,Mocação,Natal.,,,-40.7,-23.7,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B4_TJRN_PLATAFORMA_DIGITAL_NJUD_1931_CABECA.mp3,CABECA,OK,8.73,A,social.,,,-31.4,-29.3,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B5_TJRN_HOTEL_INDENIZADO_NJUD_1931_CABECA.mp3,CABECA,OK,8.81,O,Natal.,,,-30.9,-28.2,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B6_TJRN_PADRASTO_ABUSA_ENTEADAS_RN_CABECA.mp3,CABECA,OK,4.8,Padrasto,prisão.,,,-35.2,-27.5,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B7_TJRN_COMITE_POPRUAJUD_CABECA.mp3,CABECA,OK,7.07,Comitê,rua.,,,-35.2,-23.8,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B8_TJRN_INSCRICOES_ABERTAS_CURSO_GESTAO_ESTRATEGICA__CABECA.mp3,CABECA,OK,5.91,Inscrições,Judiciárias.,,,-120.0,-33.0,0,0,ok
BOLETIM_RADIO_TJRN_26_06_2026_B9_OABRN_20_ANOS_MARIA_DA_PENHA_CABECA.mp3,CABECA,OK,5.69,Nos,Lecrim.,,,-65.7,-34.4,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B10_TCERN_COMISSAO_PLANO_SEGURANCA_INSTITUCIONAL__CABECA.mp3,CABECA,OK,4.48,Tribunal,institucional.,,,-40.4,-19.4,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B1_TJRJ_SUPERLOTACAO_PRESIDIOS_NJUD_1932_CABECA.mp3,CABECA,OK,6.67,Supernotação,reciditjn.,,,-45.5,-26.0,0,0,ok
BOLETIM_RADIO_TJRN_26_07_2026_B2_TJRN_SELECAO_DIREITO_GABINETES_CABECA.mp3,CABECA,SEM_FALA,0.2,,,nenhuma palavra transcrita,,,,,,
BOLETIM_RADIO_TJRN_26_07_2026_B3_TJRN_CAPOTAMENTO_CAUSADO_SINAL_NJUD_1932_CABECA.mp3,CABECA,OK,7.21,Tapotamento,vítima.,,,-45.4,-24.4,0,0,ok
